,CustomerID,Quantity,TotalPrice,NumTransactions
860,13489.0,560,449.52,4
861,13491.0,903,1215.82,10
862,13492.0,408,1269.84,3
863,13493.0,380,618.63,2
864,13494.0,162,316.26000000000005,1
865,13495.0,814,1990.1200000000001,6
866,13496.0,329,617.93,3
867,13497.0,159,321.05,3
868,13499.0,1358,1146.96,7
869,13500.0,585,1136.77,4
870,13501.0,557,1310.47,2
871,13502.0,264,292.0,3
872,13503.0,248,216.85,1
873,13504.0,178,295.93,1
874,13505.0,2461,4282.88,8
875,13506.0,321,452.82,3
876,13507.0,1597,2479.16,4
877,13508.0,24,110.97,1
878,13509.0,1106,979.72,7
879,13510.0,1382,1785.16,5
880,13512.0,143,251.21,1
881,13513.0,109,205.1,1
882,13514.0,40,152.20000000000002,1
883,13515.0,681,891.12,4
884,13516.0,985,1389.41,3
885,13517.0,1360,2109.07,5
886,13518.0,392,659.4399999999999,1
887,13519.0,22,110.80000000000001,2
888,13520.0,1642,3487.75,8
889,13521.0,736,1093.65,3
890,13522.0,44,125.80000000000001,1
891,13523.0,1745,3755.38,6
892,13524.0,324,680.1800000000001,5
893,13525.0,394,628.78,2
894,13527.0,1673,2263.76,8
895,13529.0,74,307.76,2
896,13531.0,174,483.8,2
897,13532.0,129,210.31,1
898,13533.0,204,270.79,3
899,13534.0,2876,5613.08,43
900,13536.0,2136,3448.29,7
901,13538.0,175,1280.85,7
902,13539.0,314,605.84,4
903,13544.0,127,291.41,2
904,13546.0,359,626.99,3
905,13548.0,441,682.41,2
906,13549.0,457,916.12,8
907,13551.0,12,91.80000000000001,1
908,13552.0,1386,3539.53,16
909,13555.0,2660,4149.28,4
910,13557.0,546,584.06,2
911,13558.0,344,605.06,4
912,13560.0,64,174.37,1
913,13561.0,83,141.85999999999999,1
914,13562.0,757,1799.33,3
915,13563.0,209,777.53,2
916,13564.0,659,647.74,5
917,13565.0,172,240.22,2
918,13566.0,575,874.71,2
919,13568.0,70,192.85,1
920,13569.0,164,373.75,2
921,13570.0,161,239.49,1
922,13571.0,1759,2092.32,12
923,13572.0,534,1384.25,1
924,13573.0,303,294.4,2
925,13575.0,449,732.0699999999999,5
926,13576.0,2640,6703.3,20
927,13577.0,771,1658.3,5
928,13579.0,176,467.04,2
929,13581.0,30,118.0,1
930,13583.0,725,781.03,1
931,13584.0,37,142.4,1
932,13587.0,160,347.0,3
933,13588.0,2573,2445.12,13
934,13589.0,114,379.65,2
935,13590.0,1846,1976.12,7
936,13591.0,485,1117.13,3
937,13592.0,84,247.95999999999998,4
938,13593.0,707,1990.28,6
939,13594.0,359,396.97,1
940,13596.0,406,697.04,2
941,13598.0,57,167.42000000000002,2
942,13599.0,3169,5030.6,33
943,13600.0,324,219.52,1
944,13601.0,548,693.32,2
945,13602.0,267,428.89,1
946,13603.0,164,164.34,1
947,13606.0,279,280.53999999999996,3
948,13607.0,290,678.01,1
949,13610.0,514,1115.43,9
950,13611.0,762,1158.2,4
951,13614.0,570,1610.46,4
952,13615.0,183,399.99,2
953,13617.0,300,544.18,3
954,13618.0,246,177.34,1
955,13621.0,343,213.85,1
956,13623.0,286,672.44,7
957,13626.0,209,257.23,1
958,13627.0,1266,1624.02,7
959,13629.0,4372,7792.36,11
960,13630.0,1377,1995.68,11
961,13631.0,460,3021.77,12
962,13632.0,1036,2117.02,6
963,13634.0,704,1575.16,5
964,13635.0,677,1071.03,1
965,13636.0,586,941.62,6
966,13637.0,409,810.5,3
967,13638.0,93,122.64,1
968,13639.0,800,1033.34,1
969,13642.0,173,354.8,1
970,13643.0,273,519.44,3
971,13644.0,2060,2597.52,5
972,13645.0,158,252.1,1
973,13647.0,894,1670.22,5
974,13649.0,139,346.6,2
975,13650.0,918,1809.34,7
976,13651.0,33,94.2,2
977,13652.0,578,1095.08,3
978,13654.0,2182,2707.33,6
979,13655.0,605,932.97,2
980,13656.0,490,379.65,2
981,13657.0,209,382.14,2
982,13658.0,1009,2421.47,7
983,13659.0,879,1550.85,3
984,13662.0,538,879.08,7
985,13663.0,91,189.47,1
986,13666.0,41,84.65,3
987,13667.0,154,305.02,1
988,13668.0,3637,6216.07,29
989,13669.0,237,218.55,2
990,13670.0,282,349.7,1
991,13672.0,-1,-71.46,6
992,13673.0,119,396.92,2
993,13675.0,330,486.82000000000005,2
994,13678.0,924,232.6,1
995,13680.0,1267,2202.31,5
996,13681.0,360,827.83,4
997,13682.0,10,59.5,1
998,13684.0,38,64.23,2
999,13685.0,5056,3119.44,7
1000,13686.0,70,72.0,1
1001,13689.0,512,910.0,1
1002,13690.0,67,172.25,1
1003,13692.0,1224,1466.8700000000001,5
1004,13693.0,-6,-32.0,2
1005,13694.0,61803,62653.1,60
1006,13695.0,1603,2504.13,15
1007,13697.0,177,151.29999999999998,1
1008,13699.0,66,308.58000000000004,1
1009,13700.0,2304,2265.12,10
1010,13703.0,10,99.5,1
1011,13704.0,1528,2295.31,10
1012,13705.0,363,711.86,3
1013,13706.0,189,330.79,1
1014,13707.0,351,806.41,2
1015,13708.0,306,296.88,1
1016,13709.0,3501,6249.110000000001,17
1017,13710.0,176,180.48,1
1018,13711.0,140,252.06,2
1019,13712.0,352,228.84,1
1020,13715.0,555,1053.94,8
1021,13716.0,138,138.28,1
1022,13717.0,1958,1432.26,7
1023,13718.0,173,306.55,2
1024,13719.0,609,1041.68,5
1025,13720.0,501,799.9,4
1026,13721.0,316,524.14,1
1027,13722.0,1400,2369.16,4
1028,13723.0,43,199.85000000000002,1
1029,13725.0,659,1809.81,11
1030,13726.0,1054,1079.6599999999999,2
1031,13727.0,162,333.48,2
1032,13728.0,458,1016.14,6
1033,13730.0,488,752.6,2
1034,13731.0,278,610.59,2
1035,13732.0,498,491.86,1
1036,13735.0,1083,2766.18,8
1037,13736.0,493,724.0,3
1038,13737.0,125,339.59999999999997,1
1039,13739.0,54,216.9,1
1040,13740.0,425,350.75,1
1041,13741.0,217,666.33,4
1042,13742.0,1116,3102.42,14
1043,13743.0,1775,1340.1499999999999,8
1044,13744.0,1249,1156.36,2
1045,13745.0,486,291.54,2
1046,13747.0,8,79.6,1
1047,13748.0,439,948.25,5
1048,13750.0,516,1647.26,5
1049,13751.0,152,296.25,1
1050,13752.0,876,1186.28,6
1051,13753.0,512,741.26,1
1052,13754.0,214,282.59999999999997,2
1053,13755.0,1241,2154.68,10
1054,13756.0,3164,5145.12,15
1055,13758.0,1844,3190.55,7
1056,13759.0,287,659.4100000000001,2
1057,13760.0,197,286.79,2
1058,13761.0,642,1070.65,2
1059,13762.0,0,3.552713678800501e-15,2
1060,13763.0,725,1689.46,3
1061,13764.0,932,1521.76,3
1062,13767.0,7258,16945.71,52
1063,13769.0,1152,2771.87,16
1064,13771.0,1476,2631.7,5
1065,13772.0,546,1132.13,3
1066,13774.0,192,345.0,1
1067,13777.0,12804,25748.350000000002,41
1068,13778.0,70,178.7,1
1069,13780.0,318,360.01,2
1070,13781.0,30,127.84,1
1071,13782.0,371,912.0,6
1072,13784.0,2493,2462.79,11
1073,13786.0,136,230.39999999999998,1
1074,13787.0,337,309.04,2
1075,13790.0,748,348.8,1
1076,13791.0,828,1047.68,3
1077,13792.0,92,195.55,2
1078,13798.0,23514,36351.42,63
1079,13799.0,402,688.86,2
1080,13800.0,331,558.32,1
1081,13801.0,168,324.8,1
1082,13802.0,2281,3906.27,6
1083,13803.0,121,277.07,1
1084,13804.0,1498,2635.79,7
1085,13805.0,1900,924.6,2
1086,13806.0,56,256.38,1
1087,13807.0,36,112.6,1
1088,13808.0,782,1747.66,5
1089,13809.0,29,155.05,1
1090,13810.0,311,899.51,4
1091,13811.0,67,591.75,4
1092,13812.0,333,539.0,3
1093,13813.0,550,1353.41,5
1094,13814.0,862,1562.12,3
1095,13815.0,2557,4014.91,5
1096,13816.0,260,555.04,4
1097,13817.0,211,382.98,2
1098,13819.0,1109,1140.35,3
1099,13821.0,153,385.64,2
1100,13822.0,611,632.0,2
1101,13823.0,439,957.66,2
1102,13824.0,768,1698.94,5
1103,13826.0,80,174.65,2
1104,13827.0,141,412.05,3
1105,13828.0,311,209.49,1
1106,13829.0,-12,-102.0,1
1107,13831.0,745,2202.99,6
1108,13832.0,25,40.949999999999996,2
1109,13833.0,118,384.8,1
1110,13835.0,442,834.57,4
1111,13837.0,183,271.24,2
1112,13838.0,263,691.73,4
1113,13841.0,100,85.0,1
1114,13842.0,1768,3385.62,9
1115,13844.0,196,361.62,1
1116,13845.0,182,312.98,1
1117,13846.0,383,847.61,4
1118,13848.0,3700,1255.0,3
1119,13849.0,1016,1537.95,2
1120,13850.0,941,1586.81,2
1121,13851.0,1705,2651.46,3
1122,13853.0,304,1056.94,2
1123,13854.0,2278,8025.0199999999995,29
1124,13856.0,484,363.4,5
1125,13858.0,75,216.17,1
1126,13859.0,129,201.16,1
1127,13860.0,589,1240.0,6
1128,13862.0,1682,2187.31,10
1129,13863.0,219,299.56,2
1130,13865.0,204,501.56,4
1131,13866.0,57,145.67000000000002,1
1132,13867.0,513,1015.29,3
1133,13868.0,1964,3192.54,2
1134,13869.0,1721,3104.95,4
1135,13870.0,1320,2751.25,10
1136,13871.0,2801,6389.8,14
1137,13873.0,138,381.7,4
1138,13874.0,180,540.45,1
1139,13875.0,1316,1786.79,5
1140,13876.0,36,122.7,1
1141,13877.0,108,117.24,1
1142,13878.0,475,1281.53,1
1143,13880.0,1842,3219.77,13
1144,13881.0,10062,16989.52,22
1145,13882.0,950,1131.28,6
1146,13883.0,1368,2538.75,9
1147,13884.0,297,781.3000000000001,6
1148,13885.0,182,506.8,2
1149,13886.0,126,243.56,1
1150,13887.0,147,349.55,1
1151,13888.0,258,605.63,2
1152,13889.0,146,416.90000000000003,1
1153,13890.0,826,1860.8600000000001,14
1154,13892.0,983,632.97,4
1155,13893.0,190,821.1,1
1156,13894.0,339,535.97,5
1157,13895.0,1364,2588.12,5
1158,13897.0,200,311.16,1
1159,13898.0,133,155.93,1
1160,13899.0,156,388.52,2
1161,13900.0,430,740.95,3
1162,13901.0,1739,2867.2,5
1163,13904.0,332,332.64,2
1164,13908.0,1470,2347.05,5
1165,13911.0,2731,2580.91,9
1166,13914.0,379,613.95,3
1167,13917.0,228,272.04,2
1168,13918.0,1140,1212.8400000000001,2
1169,13919.0,437,350.15999999999997,3
1170,13922.0,93,172.25,1
1171,13923.0,185,351.13,1
1172,13924.0,1532,1682.08,11
1173,13925.0,327,616.65,6
1174,13926.0,104,223.85000000000002,1
1175,13927.0,214,348.99,1
1176,13928.0,129,464.57,4
1177,13929.0,139,802.85,3
1178,13930.0,274,337.34,2
1179,13931.0,721,1230.93,3
1180,13932.0,72,307.4,1
1181,13933.0,205,608.7900000000001,2
1182,13934.0,390,922.1,1
1183,13936.0,324,361.28,2
1184,13937.0,123,158.85,1
1185,13938.0,70,71.66,1
1186,13939.0,843,556.75,4
1187,13940.0,516,839.14,4
1188,13941.0,2307,4912.41,7
1189,13946.0,443,561.5699999999999,3
1190,13947.0,44,90.6,1
1191,13948.0,40,102.0,1
1192,13949.0,2474,2427.32,6
1193,13950.0,321,728.56,5
1194,13951.0,459,674.45,3
1195,13952.0,1425,3246.091,3
1196,13953.0,2724,3515.68,7
1197,13954.0,141,378.59,3
1198,13955.0,154,322.96,2
1199,13956.0,491,1026.42,5
1200,13958.0,-23,-102.45,1
1201,13959.0,357,598.2,3
1202,13960.0,142,230.22,2
1203,13962.0,87,169.55,2
1204,13963.0,460,664.54,4
1205,13967.0,42,80.7,1
1206,13969.0,4483,8986.69,20
1207,13971.0,1818,2702.2200000000003,11
1208,13972.0,187,190.25,2
1209,13973.0,109,264.7,1
1210,13974.0,249,413.59000000000003,1
1211,13975.0,1725,2503.23,7
1212,13976.0,154,357.98,1
1213,13978.0,315,196.79000000000002,2
1214,13979.0,639,869.87,1
1215,13980.0,172,200.14,1
1216,13982.0,1132,1861.11,5
1217,13983.0,1170,2590.46,13
1218,13984.0,271,488.03,6
1219,13985.0,3439,7024.53,16
1220,13986.0,430,320.46,1
1221,13988.0,3025,4098.8,9
1222,13989.0,1313,1266.08,2
1223,13990.0,190,311.3,1
1224,13991.0,996,850.63,7
1225,13992.0,64,76.8,1
1226,13993.0,892,3409.66,12
1227,13994.0,940,2313.14,6
1228,13995.0,867,1383.49,6
1229,13999.0,2231,3865.26,15
1230,14000.0,707,633.71,2
1231,14001.0,959,2030.3300000000002,4
1232,14002.0,877,529.73,2
1233,14004.0,2668,4582.64,7
1234,14005.0,2478,2874.72,5
1235,14006.0,641,962.19,3
1236,14009.0,361,685.9300000000001,3
1237,14012.0,160,328.8,1
1238,14013.0,462,473.02,3
1239,14014.0,1076,505.18,1
1240,14015.0,378,917.34,1
1241,14016.0,2124,4328.46,5
1242,14019.0,1034,1398.96,4
1243,14020.0,441,642.8,2
1244,14021.0,192,631.9,3
1245,14022.0,487,440.0,1
1246,14023.0,345,584.07,2
1247,14024.0,150,327.7,2
1248,14027.0,62,104.82,1
1249,14029.0,198,467.66,2
1250,14030.0,1479,2360.09,8
1251,14031.0,5370,14634.640000000001,23
1252,14032.0,2008,2929.84,18
1253,14034.0,315,512.02,4
1254,14035.0,739,1428.02,5
1255,14036.0,268,626.65,1
1256,14037.0,46,147.20000000000002,2
1257,14038.0,963,1554.48,4
1258,14039.0,92,152.2,1
1259,14040.0,1524,3542.19,15
1260,14041.0,94,141.41,1
1261,14044.0,308,652.82,4
1262,14045.0,535,1659.75,4
1263,14046.0,460,154.99,1
1264,14047.0,377,1290.01,7
1265,14048.0,274,375.13,2
1266,14049.0,3846,5639.15,6
1267,14050.0,689,746.36,2
1268,14051.0,3741,15477.34,26
1269,14052.0,89,225.36,1
1270,14053.0,215,260.25,2
1271,14054.0,62,92.46,1
1272,14055.0,216,725.6400000000001,1
1273,14056.0,4232,8124.4,29
1274,14057.0,4708,6147.4,18
1275,14059.0,128,183.6,1
1276,14060.0,5374,6135.38,20
1277,14062.0,5593,10464.85,12
1278,14064.0,1350,1188.32,7
1279,14066.0,45,152.55,1
1280,14067.0,361,374.7,2
1281,14068.0,73,265.85,1
1282,14071.0,900,1307.41,9
1283,14073.0,128,139.54,2
1284,14075.0,754,942.26,3
1285,14076.0,81,122.47,1
1286,14077.0,268,499.41999999999996,5
1287,14078.0,310,1049.37,6
1288,14079.0,301,375.1,1
1289,14080.0,48,45.599999999999994,1
1290,14081.0,593,904.67,4
1291,14082.0,110,182.25,1
1292,14083.0,732,1018.43,9
1293,14085.0,3183,4435.79,19
1294,14087.0,250,181.67,2
1295,14088.0,12593,50415.49,14
1296,14089.0,134,161.0,1
1297,14090.0,72,76.32000000000001,1
1298,14092.0,2061,4063.1,17
1299,14093.0,406,442.85,1
1300,14096.0,16335,57120.909999999996,34
1301,14098.0,104,147.35,1
1302,14099.0,2177,3092.9700000000003,12
1303,14100.0,64,194.9,1
1304,14101.0,6942,5976.79,6
1305,14102.0,938,1314.73,8
1306,14104.0,72,216.20999999999998,2
1307,14105.0,798,1260.33,2
1308,14107.0,1788,2688.48,8
1309,14108.0,380,594.16,3
1310,14109.0,56,80.2,2
1311,14110.0,2455,5669.65,13
1312,14111.0,457,688.6,5
1313,14112.0,1608,2774.17,12
1314,14113.0,635,1377.92,8
1315,14114.0,101,386.53,2
1316,14116.0,707,1382.74,5
1317,14117.0,72,90.0,1
1318,14119.0,-2,-19.9,1
1319,14121.0,2078,2740.3,6
1320,14124.0,1618,419.58000000000004,1
1321,14125.0,1640,2740.43,3
1322,14126.0,458,643.6300000000001,4
1323,14127.0,321,709.71,3
1324,14128.0,564,637.5,2
1325,14129.0,592,1123.8600000000001,5
1326,14130.0,258,483.86,1
1327,14132.0,3366,3580.13,12
1328,14133.0,342,590.3399999999999,5
1329,14135.0,3850,4690.31,15
1330,14138.0,610,982.3800000000001,2
1331,14139.0,510,415.82,1
1332,14140.0,809,920.05,3
1333,14141.0,337,879.0300000000001,6
1334,14142.0,313,311.81,1
1335,14143.0,30,115.8,1
1336,14145.0,636,3148.2,5
1337,14146.0,1886,2949.57,6
1338,14147.0,96,468.4,3
1339,14148.0,16,157.2,1
1340,14149.0,129,259.43,3
1341,14150.0,496,658.64,2
1342,14152.0,699,611.09,3
1343,14154.0,465,1345.62,2
1344,14155.0,25,118.75,1
1345,14156.0,57025,113384.14,66
1346,14157.0,273,400.43,3
1347,14158.0,781,507.66,1
1348,14159.0,4395,4678.3,14
1349,14161.0,455,1110.52,3
1350,14162.0,142,289.36,2
1351,14163.0,893,2445.91,4
1352,14164.0,1033,1631.77,2
1353,14165.0,54,122.53999999999999,1
1354,14167.0,150,574.84,4
1355,14171.0,167,363.79,1
1356,14173.0,150,450.84,4
1357,14174.0,94,134.46,1
1358,14175.0,1461,3108.06,7
1359,14176.0,207,574.0,5
1360,14177.0,204,554.46,5
1361,14178.0,1505,1620.93,7
1362,14179.0,330,719.78,2
1363,14180.0,710,4640.77,31
1364,14184.0,127,452.89,1
1365,14185.0,6,197.65,1
1366,14188.0,1145,2018.91,10
1367,14189.0,3919,4604.31,24
1368,14191.0,3657,4660.01,14
1369,14193.0,445,853.39,2
1370,14194.0,5783,11216.75,32
1371,14195.0,702,962.7,3
1372,14196.0,142,335.52,1
1373,14198.0,280,663.5,7
1374,14199.0,28,185.39999999999998,1
1375,14201.0,578,688.04,9
1376,14204.0,82,161.03,1
1377,14205.0,99,218.78,4
1378,14206.0,274,308.26,2
1379,14208.0,114,151.74,1
1380,14209.0,688,2067.13,7
1381,14210.0,759,1900.89,7
1382,14211.0,1232,2208.3,13
1383,14212.0,1152,1070.48,1
1384,14213.0,-244,-1192.2,1
1385,14214.0,748,1000.23,7
1386,14215.0,1354,1777.92,7
1387,14216.0,594,1839.3,4
1388,14217.0,677,1925.3600000000001,24
1389,14218.0,160,169.48000000000002,1
1390,14219.0,78,89.94,1
1391,14220.0,272,632.4,2
1392,14221.0,2190,3427.85,10
1393,14222.0,607,683.17,1
1394,14223.0,583,975.23,4
1395,14224.0,514,1050.12,4
1396,14226.0,1301,2201.64,7
1397,14227.0,1811,3315.71,15
1398,14229.0,590,1450.6,5
1399,14231.0,402,822.0600000000001,5
1400,14232.0,1937,2043.93,8
1401,14233.0,671,1447.51,5
1402,14234.0,963,775.46,4
1403,14235.0,1947,3093.86,6
1404,14236.0,310,490.86,2
1405,14237.0,38,161.0,1
1406,14238.0,111,146.85,1
1407,14239.0,986,2323.5,13
1408,14240.0,418,890.34,2
1409,14241.0,146,213.70000000000002,1
1410,14242.0,123,280.55,2
1411,14243.0,1204,2535.88,14
1412,14245.0,971,1677.48,5
1413,14246.0,804,1474.06,3
1414,14247.0,47,136.76999999999998,1
1415,14248.0,102,302.58,1
1416,14250.0,1200,1904.05,3
1417,14251.0,1674,2879.7000000000003,5
1418,14256.0,410,935.0600000000001,3
1419,14257.0,1677,3087.27,6
1420,14258.0,7098,12650.08,10
1421,14259.0,68,120.0,1
1422,14261.0,406,1163.45,2
1423,14262.0,1645,2618.23,8
1424,14264.0,66,319.47,3
1425,14265.0,330,530.18,2
1426,14267.0,461,1279.09,7
1427,14270.0,197,492.65000000000003,1
1428,14271.0,88,112.32,1
1429,14272.0,599,437.96,2
1430,14273.0,264,559.97,4
1431,14276.0,723,1019.39,5
1432,14277.0,1624,3957.0,4
1433,14280.0,52,134.04,1
1434,14282.0,2668,3729.34,15
1435,14284.0,157,578.45,3
1436,14285.0,541,1910.01,4
1437,14286.0,4306,4595.81,5
1438,14287.0,236,151.23000000000002,4
1439,14288.0,187,413.85,2
1440,14289.0,292,911.26,6
1441,14290.0,913,2307.4500000000003,6
1442,14291.0,2748,3873.3,12
1443,14292.0,1643,4819.33,14
1444,14293.0,709,1046.56,4
1445,14295.0,82,154.70000000000002,2
1446,14297.0,861,1284.06,6
1447,14298.0,58021,50862.44,45
1448,14299.0,2013,2855.35,18
1449,14300.0,32,43.2,1
1450,14301.0,600,632.04,2
1451,14304.0,54,197.1,2
1452,14305.0,1069,1803.76,5
1453,14306.0,1073,2083.42,3
1454,14307.0,2058,2995.72,6
1455,14309.0,1619,2319.68,10
1456,14311.0,125,229.71,2
1457,14312.0,1012,1611.59,6
1458,14314.0,296,120.0,1
1459,14315.0,1010,2456.98,7
1460,14317.0,255,508.58000000000004,1
1461,14320.0,239,343.11,3
1462,14321.0,2406,1530.75,5
1463,14323.0,340,574.26,4
1464,14326.0,99,166.85,2
1465,14327.0,139,311.65,1
1466,14329.0,3075,4928.74,14
1467,14331.0,252,462.65999999999997,2
1468,14332.0,481,866.31,3
1469,14333.0,52,351.45,2
1470,14334.0,1730,2539.46,9
1471,14335.0,379,468.26,2
1472,14336.0,1759,1614.91,4
1473,14338.0,329,554.22,4
1474,14339.0,150,289.90999999999997,4
1475,14340.0,58,134.7,1
1476,14341.0,1401,2166.38,9
1477,14342.0,337,607.71,6
1478,14344.0,477,889.9300000000001,8
1479,14345.0,50,108.97999999999999,1
1480,14346.0,605,1021.58,2
1481,14348.0,183,409.57,1
1482,14349.0,86,133.5,1
1483,14350.0,166,258.7,2
1484,14351.0,12,51.0,1
1485,14352.0,538,1078.96,4
1486,14353.0,64,90.6,1
1487,14354.0,210,163.62,2
1488,14355.0,92,174.4,1
1489,14356.0,266,666.9399999999999,4
1490,14357.0,148,225.77,1
1491,14359.0,363,882.58,6
1492,14360.0,1151,2128.23,4
1493,14362.0,100,161.2,1
1494,14364.0,1967,3717.35,8
1495,14367.0,4410,9167.82,19
1496,14368.0,36,155.0,1
1497,14371.0,34,100.5,1
1498,14373.0,17,76.55,1
1499,14375.0,194,257.68,1
1500,14377.0,219,617.05,2
1501,14379.0,292,348.1,2
1502,14381.0,146,202.68,1
1503,14382.0,1237,626.0699999999999,1
1504,14383.0,817,1247.69,3
1505,14385.0,159,202.11,3
1506,14386.0,54,142.4,1
1507,14387.0,819,1770.56,3
1508,14388.0,1933,3172.04,10
1509,14389.0,702,999.72,5
1510,14390.0,2125,4592.47,13
1511,14393.0,13,67.95,1
1512,14395.0,1689,3471.91,12
1513,14396.0,225,487.99,2
1514,14397.0,1852,2556.68,23
1515,14400.0,450,559.7,2
1516,14401.0,4505,4039.98,14
1517,14403.0,513,1426.31,5
1518,14404.0,831,1434.72,7
1519,14406.0,77,156.75,1
1520,14407.0,1412,2111.08,9
1521,14408.0,1616,2606.53,7
1522,14409.0,1158,1908.25,7
1523,14410.0,293,576.3,15
1524,14411.0,196,1063.0,1
1525,14412.0,784,761.3299999999999,3
1526,14413.0,68,122.7,1
1527,14414.0,2509,1485.1299999999999,8
1528,14415.0,2973,5811.56,18
1529,14416.0,326,490.22,2
1530,14418.0,1711,1937.25,3
1531,14419.0,487,1058.06,6
1532,14420.0,333,385.87,2
1533,14421.0,365,813.11,2
1534,14422.0,2906,4263.64,6
1535,14423.0,120,265.2,1
1536,14424.0,48,322.08,1
1537,14426.0,2339,3918.9,16
1538,14427.0,228,363.34000000000003,2
1539,14428.0,428,1230.14,7
1540,14431.0,122,397.76,2
1541,14432.0,2070,2255.51,6
1542,14434.0,368,1372.8,6
1543,14436.0,129,89.06,1
1544,14437.0,59,-43.400000000000006,2
1545,14438.0,82,131.9,1
1546,14439.0,526,2661.24,1
1547,14440.0,588,2357.6800000000003,5
1548,14441.0,430,1545.14,10
1549,14442.0,475,1544.62,5
1550,14443.0,931,1400.88,7
1551,14446.0,933,1039.58,4
1552,14447.0,571,1163.23,5
1553,14448.0,104,375.35,2
1554,14449.0,757,907.1,4
1555,14450.0,241,483.25,3
1556,14451.0,389,662.59,2
1557,14452.0,119,264.44,2
1558,14453.0,49,119.93,1
1559,14456.0,2901,3047.63,14
1560,14457.0,88,113.64,1
1561,14459.0,760,1837.92,1
1562,14460.0,869,383.34,4
1563,14461.0,766,2103.06,3
1564,14462.0,932,1965.9,15
1565,14463.0,179,529.62,3
1566,14465.0,405,1058.6200000000001,3
1567,14466.0,1006,2272.4,7
1568,14467.0,278,598.76,4
1569,14470.0,193,461.19,2
1570,14472.0,1160,1936.84,8
1571,14473.0,88,234.34000000000003,2
1572,14474.0,139,537.71,2
1573,14475.0,428,799.82,6
1574,14476.0,132,215.7,1
1575,14477.0,719,1307.81,5
1576,14479.0,117,316.25,2
1577,14480.0,143,279.05,1
1578,14481.0,489,636.51,2
1579,14482.0,1646,2068.15,6
1580,14483.0,95,129.2,2
1581,14484.0,210,321.92,1
1582,14485.0,71,165.75,1
1583,14487.0,734,1183.58,7
1584,14488.0,793,1047.43,2
1585,14489.0,299,463.38,1
1586,14491.0,139,340.93,2
1587,14493.0,1279,2362.84,7
1588,14494.0,92,139.56,1
1589,14495.0,62,123.8,2
1590,14496.0,159,538.8100000000001,2
1591,14497.0,233,457.47,2
1592,14498.0,1098,1957.32,5
1593,14499.0,501,815.32,3
1594,14500.0,117,356.85,3
1595,14501.0,119,190.31,3
1596,14502.0,1483,2351.02,14
1597,14503.0,2004,3543.26,6
1598,14504.0,308,673.26,4
1599,14505.0,2743,5818.7,11
1600,14506.0,730,2012.17,5
1601,14507.0,588,1368.18,7
1602,14508.0,131,276.42,2
1603,14511.0,772,1267.4099999999999,6
1604,14512.0,122,275.28,2
1605,14513.0,355,438.49,4
1606,14514.0,589,1055.35,3
1607,14515.0,1134,2102.09,6
1608,14517.0,91,330.45,2
1609,14518.0,278,174.37,1
1610,14520.0,146,270.6,2
1611,14522.0,525,974.54,4
1612,14523.0,251,241.09,1
1613,14524.0,676,1867.68,9
1614,14525.0,2662,4221.37,13
1615,14527.0,2049,7711.38,86
1616,14528.0,278,364.21999999999997,1
1617,14529.0,348,620.04,3
1618,14530.0,1410,2925.91,6
1619,14532.0,284,932.85,4
1620,14533.0,2777,1812.6200000000001,9
1621,14534.0,1925,4075.35,25
1622,14535.0,1825,2841.09,4
1623,14536.0,40,171.8,1
1624,14537.0,120,355.56,1
1625,14538.0,155,388.25,2
1626,14539.0,428,537.48,2
1627,14540.0,421,996.26,3
1628,14541.0,647,1461.65,8
1629,14542.0,19,103.25,1
1630,14543.0,600,2916.17,21
1631,14544.0,1543,2024.45,2
1632,14546.0,1287,2487.02,9
1633,14547.0,2658,3986.7400000000002,9
1634,14548.0,256,652.8,2
1635,14549.0,136,289.24,1
1636,14550.0,394,765.62,2
1637,14551.0,106,186.23,2
1638,14552.0,91,165.07,1
1639,14553.0,493,859.27,5
1640,14554.0,1478,2381.04,4
1641,14555.0,130,324.14,2
1642,14557.0,0,0.0,2
1643,14560.0,1223,2174.18,24
1644,14561.0,1014,1080.76,3
1645,14562.0,1670,4709.22,22
1646,14565.0,1532,3073.77,6
1647,14566.0,800,1432.0,1
1648,14567.0,410,1524.46,3
1649,14569.0,79,227.39,1
1650,14570.0,95,218.06,2
1651,14572.0,1425,2803.69,10
1652,14573.0,538,1603.72,13
1653,14576.0,12,35.400000000000006,1
1654,14577.0,353,859.71,4
1655,14578.0,240,168.63,1
1656,14581.0,217,138.6,1
1657,14582.0,73,114.11,1
1658,14583.0,792,1052.55,5
1659,14584.0,379,1029.26,5
1660,14585.0,91,157.05,1
1661,14586.0,236,134.16,3
1662,14587.0,759,1598.24,10
1663,14589.0,5,39.75,1
1664,14591.0,1297,1447.14,4
1665,14592.0,415,570.46,3
1666,14593.0,332,617.99,3
1667,14594.0,185,379.83,2
1668,14595.0,978,1740.6,6
1669,14597.0,577,883.15,2
1670,14598.0,189,221.97,1
1671,14600.0,125,393.33000000000004,1
1672,14601.0,168,213.96,1
1673,14603.0,400,660.0,1
1674,14606.0,5978,11713.85,128
1675,14607.0,7998,11341.1,17
1676,14608.0,437,1785.15,4
1677,14609.0,7026,601.56,4
1678,14616.0,104,406.08000000000004,3
1679,14618.0,261,538.59,4
1680,14619.0,145,379.51,2
1681,14620.0,188,393.28000000000003,3
1682,14621.0,987,1765.76,6
1683,14622.0,146,320.58000000000004,1
